Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi+AC0-Square Test,Maximum p+AC0-value Allowed by Chi+AC0-Square Test +AFs-between 0 and 1+AF0-,Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m+AF8-nom),Number of Valid Numeric Attributes in Dataset (m+AF8-num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold +AFs-s+AF0-,Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017+AC0-05+AC0-10 13:21:32.753747,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00011825696686,1.7131616100000429,48.759507004073875,48.795650400417195,48.795650400417195,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753765,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00069007463488,1.6041151529998388,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753782,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00862178551243,1.5124850360000437,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753800,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00618546975454,1.5854881500001738,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753818,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00141318026407,1.6142460979999669,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753836,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00271803143831,1.6289382370000567,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753853,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00201829944821,1.898633934000145,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753871,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000896112443013,2.195981386999847,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.753889,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00233714069568,2.1520117699999446,48.759507004073875,48.90872759754844,48.90872759754844,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753906,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,9.90780790348e+AC0-05,2.2006761319998986,48.759507004073875,48.76208867524126,48.76208867524126,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753924,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000980804474603,1.7366606680000132,48.759507004073875,48.80804242202062,48.80804242202062,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753943,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0167352386627,1.720279487000198,48.759507004073875,50.1215967119836,50.1215967119836,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753960,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0160811006371,1.6338068190000286,48.759507004073875,50.05085892199739,50.05085892199739,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753978,Cover Type,False,soil+AF8-type+AF8-40,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0095774148926,1.603384682000069,48.759507004073875,49.544851373190895,49.544851373190895,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.753996,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0239529207746,1.622109792999936,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:21:32.754017,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00953213205632,1.7142623800000365,48.759507004073875,50.47735099884857,50.47735099884857,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:21:32.754035,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0210946147724,1.5804130589999659,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.139798,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00858241858385,1.5902716170000986,48.76001053332714,49.1188665313857,49.1188665313857,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.139889,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0157020849437,1.6892402859998583,48.76001053332714,49.468944756829885,49.468944756829885,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.139921,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00714959941231,1.7424320960001296,48.76001053332714,48.977389490424486,48.977389490424486,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.139948,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0159356243649,1.746213379999972,48.76001053332714,49.50612120554962,49.50612120554962,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.139972,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00436901940767,2.332698339999979,48.76001053332714,48.93711500431144,48.93711500431144,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.139995,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0136211415211,2.2194444040001144,48.76001053332714,49.277899117575686,49.277899117575686,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140018,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,8.94900549224e+AC0-05,1.9559545290001097,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140041,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,5.33933253904e+AC0-05,1.826341821999904,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140063,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000528040944848,1.6461282719999417,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140085,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0341672771163,1.7034065660000124,48.76001053332714,48.85450067382313,48.85450067382313,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140106,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00506380435862,1.5378129850000732,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140126,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0193402952832,1.5271351680000862,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140148,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00707850681183,1.5972860140000193,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140169,Cover Type,False,soil+AF8-type+AF8-14,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00166787726353,1.7254337020001458,48.76001053332714,48.8183569042345,48.8183569042345,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140189,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000378873478525,1.5617484069998682,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140219,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00361098573192,1.6416772069999297,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140241,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00139212912901,1.5773769489999268,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140262,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000881346821367,1.8401733430000604,48.76001053332714,48.915945082123805,48.915945082123805,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140282,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000405967952165,1.7809248030000617,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140303,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0010047779491,2.3161907549999796,48.76001053332714,48.89477515993618,48.89477515993618,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140323,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0200182023639,2.1695916930000294,48.76001053332714,51.9886818367231,51.9886818367231,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140344,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0140542601466,2.034344228000009,48.76001053332714,51.26115938886049,51.26115938886049,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140364,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00189718779722,1.8415702919999148,48.76001053332714,49.04761167133954,49.04761167133954,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140384,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000115165465094,1.642969985000036,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140404,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00135605113438,1.60731884300003,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140424,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000147068550964,1.5954179929999555,48.76001053332714,48.780664115949214,48.780664115949214,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140444,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000658530609012,1.5260253399999328,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140464,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00873830381266,1.6328071259999888,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140484,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00609287331437,1.6449888229999488,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140504,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00145324373333,1.572332275000008,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140524,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00271639283071,1.5191758040000423,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140551,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00205907792963,1.5526197809999758,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140573,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000917388868865,1.6481853039999805,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140593,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00225799132092,1.7201591259999987,48.76001053332714,48.923173836041535,48.923173836041535,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140613,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,9.76787626711e+AC0-05,2.3776610930001425,48.76001053332714,48.764141249851555,48.764141249851555,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140633,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.000980799778258,2.254556144000162,48.76001053332714,48.80854645248901,48.80854645248901,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140654,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0170061801178,2.0308317640001405,48.76001053332714,50.104558762024254,50.104558762024254,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140674,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0159831626891,1.936436490999995,48.76001053332714,50.06841499243563,50.06841499243563,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140694,Cover Type,False,soil+AF8-type+AF8-40,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00964057369547,1.7247749900000144,48.76001053332714,49.54794471035932,49.54794471035932,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140714,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.0238380924094,1.5713232020000305,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:22:52.140734,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.00977422314087,1.6008072419999735,48.76001053332714,50.395257937429975,50.395257937429975,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:22:52.140754,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,182.0,210.0,469.0,0.020987110893,1.5305386400000316,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569377,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00850985675306,1.710414233999927,48.760249499142866,49.13150339756697,49.13150339756697,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569487,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0157794903906,1.7154411139999866,48.760249499142866,49.47539087510585,49.47539087510585,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569533,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00743425778985,1.602400446000047,48.760249499142866,48.95026540264783,48.95026540264783,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569568,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0157690250685,1.5966422530000273,48.760249499142866,49.49914286304397,49.49914286304397,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569600,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00437320843808,1.9118446580000636,48.760249499142866,48.94045479893426,48.94045479893426,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569635,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.01340838102,1.9617943900000228,48.760249499142866,49.284858624037014,49.284858624037014,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569680,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,9.89829083381e+AC0-05,1.8151520050000727,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569716,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,4.22892692687e+AC0-05,2.320911975999934,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569748,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.000590436336152,1.9707255899998017,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569780,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0344627384626,2.0348252249998495,48.760249499142866,48.853192060639856,48.853192060639856,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569811,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00520294393299,1.6834954040000412,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569842,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0195585945931,1.6312847379999766,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569873,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00718244808731,1.6020245439999599,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569904,Cover Type,False,soil+AF8-type+AF8-14,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00171435295392,1.5989948369999638,48.760249499142866,48.81033521283847,48.81033521283847,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.569935,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.000373533162148,2.3641600250000465,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569966,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00340361810531,2.561491518999901,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.569997,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00138926942562,3.372835204000012,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.570027,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.000795008434633,2.13179989199989,48.760249499142866,48.95284714046719,48.95284714046719,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.570058,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.000403079645338,1.9044941439999548,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.570088,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00100800318895,1.7209935010000663,48.760249499142866,48.90172873164384,48.90172873164384,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.570118,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0204984147775,1.724017885999956,48.760249499142866,51.860400272631516,51.860400272631516,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.570149,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0138626656388,1.6775483870001153,48.760249499142866,51.319268025693454,51.319268025693454,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.570185,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.0019564003622,1.6105893619999279,48.760249499142866,48.99931842121569,48.99931842121569,0,0.0,3,1,0
2017+AC0-05+AC0-10 13:24:15.570218,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.000104862729268,1.5927170279999245,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 13:24:15.570248,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,187.0,210.0,464.0,0.00130119062367,1.6463008979999358,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
