Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:52:19.902560,KDD98 Multiclass 3,False,RFA_14,False,77,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,476424.0,13.356492451988743,41.509433962264154,59.62264150943396,59.797724399494314,4,0.5031446540880503,3,1,0
2017-05-04 10:52:19.902586,KDD98 Multiclass 3,False,RFA_15,False,32,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,364506.0,0.9104466179996962,41.509433962264154,39.119496855345915,39.168765743073045,1,0.12578616352201258,3,1,0
2017-05-04 10:52:19.902612,KDD98 Multiclass 3,False,RFA_16,False,98,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,468544.0,19.023694412986515,41.509433962264154,59.496855345911946,59.36305732484077,10,1.2578616352201257,3,1,0
2017-05-04 10:52:19.902638,KDD98 Multiclass 3,False,RFA_17,False,96,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,428913.0,19.57926115000737,41.509433962264154,52.83018867924528,52.97845373891001,6,0.7547169811320755,3,1,0
2017-05-04 10:52:19.902664,KDD98 Multiclass 3,False,RFA_18,False,102,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,448818.0,20.16877824900439,41.509433962264154,55.34591194968554,55.45685279187817,7,0.8805031446540881,3,1,0
2017-05-04 10:52:19.902690,KDD98 Multiclass 3,False,RFA_19,False,89,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,451449.0,17.216248463999364,41.509433962264154,56.35220125786164,56.45569620253165,5,0.6289308176100629,3,1,0
2017-05-04 10:52:19.902716,KDD98 Multiclass 3,False,RFA_20,False,63,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,408703.0,8.985640924001927,41.509433962264154,41.509433962264154,41.509433962264154,0,0.0,1,0,2
2017-05-04 10:52:19.902749,KDD98 Multiclass 3,False,RFA_21,False,85,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,374275.0,14.361676325992448,41.509433962264154,49.308176100628934,49.306431273644385,2,0.25157232704402516,3,1,0
2017-05-04 10:52:19.902778,KDD98 Multiclass 3,False,RFA_22,False,94,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,392823.0,19.055910707000294,41.509433962264154,55.9748427672956,55.93434343434343,3,0.37735849056603776,3,1,0
2017-05-04 10:52:19.902804,KDD98 Multiclass 3,False,RFA_23,False,53,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,399084.0,5.1954103160096565,41.509433962264154,41.509433962264154,41.509433962264154,0,0.0,1,0,2
